calc_R11,calc_R12,calc_R13,calc_01,calc_R21,calc_R22,calc_R23,calc_02,calc_R31,calc_R32,calc_R33,calc_03,calc_TX,calc_TY,calc_TZ,calc_1
-0.716613145,0.614371509,0.330171544,0,0.689428677,0.69563451,0.201942385,0,-0.105611073,0.372344298,-0.922066172,0,-3.201146048,-5.967939006,7.071927554,1
-0.71491627,0.61384999,0.334787869,0,0.691066081,0.693194164,0.204718153,0,-0.106406761,0.377716879,-0.919786693,0,-3.205561869,-6.005462863,7.006757655,1
-0.713211165,0.613293181,0.339413181,0,0.692708568,0.690716657,0.207521903,0,-0.10716657,0.383121357,-0.917460273,0,-3.210351264,-6.042962791,6.94102346,1
-0.711495305,0.61270234,0.344049811,0,0.694358442,0.688199707,0.210350939,0,-0.107892466,0.388557596,-0.915085903,0,-3.215517498,-6.080434971,6.874714892,1
-0.709768522,0.612073519,0.348704248,0,0.696015742,0.685640744,0.213210828,0,-0.108585138,0.394033981,-0.912659022,0,-3.221055573,-6.117925219,6.807739509,1
-0.708033862,0.611403478,0.353374925,0,0.697677767,0.683040448,0.216105253,0,-0.109241864,0.399551665,-0.910178379,0,-3.226965109,-6.155430617,6.740080271,1
-0.706294012,0.610692819,0.358054533,0,0.699342401,0.680400569,0.219032583,0,-0.109858883,0.405104119,-0.90764623,0,-3.233258903,-6.192902336,6.671798791,1
-0.70455101,0.609940364,0.36274044,0,0.701008039,0.677721394,0.221994239,0,-0.11043371,0.41069023,-0.905062391,0,-3.239943262,-6.230325841,6.602900804,1
-0.702806612,0.609144529,0.367431367,0,0.702673222,0.675003059,0.224991586,0,-0.110964903,0.416309757,-0.902426161,0,-3.247017105,-6.267691862,6.533381185,1
-0.701062412,0.608302818,0.372127903,0,0.704336734,0.67224463,0.228028337,0,-0.111450705,0.421965448,-0.899735462,0,-3.254483843,-6.305009418,6.463204801,1
-0.69932122,0.607412748,0.376828323,0,0.705996227,0.669446654,0.231107129,0,-0.111889043,0.427657493,-0.896989359,0,-3.26233967,-6.342270172,6.392361956,1
-0.697586035,0.606472951,0.381528876,0,0.707649198,0.666610556,0.234228475,0,-0.112277941,0.433383116,-0.894188313,0,-3.27057835,-6.379448049,6.320873002,1
-0.695858631,0.60548275,0.386227142,0,0.709294461,0.66373603,0.23739387,0,-0.112614977,0.439141347,-0.891332006,0,-3.279208494,-6.416530006,6.248741261,1
-0.694140803,0.60444207,0.390919851,0,0.710930659,0.660823741,0.240602539,0,-0.112898822,0.444928947,-0.888421121,0,-3.288228153,-6.453489314,6.175991412,1
-0.692434383,0.603350612,0.395604175,0,0.712556418,0.65787418,0.243854289,0,-0.113128137,0.450743388,-0.885456053,0,-3.297635241,-6.490303754,6.102641248,1
-0.690741048,0.602208031,0.400277768,0,0.714170551,0.654887446,0.247149464,0,-0.113301493,0.456582873,-0.882436882,0,-3.307429919,-6.526955908,6.028701479,1
-0.689057839,0.601015383,0.404944199,0,0.715775505,0.65186134,0.250483969,0,-0.11342275,0.462447081,-0.879362256,0,-3.317601433,-6.563439662,5.954158278,1
-0.687381733,0.599776326,0.409603115,0,0.717373996,0.648794263,0.253851441,0,-0.113494066,0.468331467,-0.876233265,0,-3.328155228,-6.599726321,5.879046702,1
-0.685711392,0.59848978,0.414258216,0,0.718967367,0.645682908,0.257253781,0,-0.11351569,0.474239987,-0.873046747,0,-3.339100296,-6.635833641,5.803313618,1
-0.684046667,0.597153779,0.418912308,0,0.720555685,0.642525586,0.260692108,0,-0.113488599,0.480175213,-0.869800036,0,-3.350428832,-6.671768819,5.726917532,1
-0.68238881,0.595767834,0.42356369,0,0.722137754,0.639323172,0.26416462,0,-0.113413298,0.486134312,-0.866493424,0,-3.362125788,-6.707507482,5.649876045,1
-0.681645895,0.598436853,0.420989558,0,0.723398748,0.637533743,0.265037692,0,-0.109786726,0.485205173,-0.867480729,0,-3.401588385,-6.705540925,5.66126067,1
-0.680883053,0.601090433,0.41843585,0,0.724652331,0.635750924,0.265894267,0,-0.106194478,0.484263414,-0.868453613,0,-3.440812927,-6.703412154,5.672480544,1
-0.680100664,0.603728521,0.415902584,0,0.725898671,0.633974532,0.266734723,0,-0.102636287,0.483309595,-0.869412231,0,-3.479800599,-6.701125202,5.683535531,1
-0.679299156,0.606351058,0.41338971,0,0.727137888,0.632204399,0.267559508,0,-0.099111803,0.482344268,-0.870356742,0,-3.518552908,-6.698684036,5.694425635,1
-0.67847928,0.608958145,0.410896392,0,0.728369801,0.630440875,0.268368657,0,-0.095620601,0.481367096,-0.871287794,0,-3.557069354,-6.696087508,5.705160547,1
-0.677641476,0.611549704,0.408422561,0,0.729594488,0.628683882,0.269162514,0,-0.092162426,0.480378533,-0.872205568,0,-3.595350399,-6.693338983,5.715740929,1
-0.676786162,0.614125577,0.405968307,0,0.730812027,0.626933313,0.269941478,0,-0.08873709,0.479379178,-0.873110149,0,-3.633395981,-6.6904426,5.726165629,1
-0.675913742,0.616685645,0.403533677,0,0.732022506,0.625189056,0.27070592,0,-0.085344384,0.478369585,-0.874001646,0,-3.671206355,-6.687402287,5.736433977,1
-0.675024583,0.619229768,0.40111882,0,0.733226045,0.623450887,0.271456365,0,-0.081984022,0.477350485,-0.874880068,0,-3.708782752,-6.684223042,5.746543397,1
-0.67411903,0.621757913,0.398723753,0,0.734422772,0.621718646,0.272193162,0,-0.07865574,0.476322395,-0.87574554,0,-3.746126335,-6.680908677,5.75649359,1
-0.673197716,0.624269832,0.396348346,0,0.735612545,0.619992431,0.272916781,0,-0.075359261,0.475285769,-0.876598209,0,-3.783235968,-6.677462441,5.766284746,1
-0.672261606,0.6267651,0.393992187,0,0.736794917,0.61827267,0.273627768,0,-0.072094266,0.474240883,-0.877438318,0,-3.820108169,-6.673886347,5.775918951,1
-0.671311032,0.629243564,0.391655506,0,0.737969984,0.61655928,0.274326368,0,-0.068860735,0.473188325,-0.87826591,0,-3.856741862,-6.670184589,5.78539457,1
-0.670346117,0.631704822,0.389339315,0,0.739137979,0.614852052,0.275012731,0,-0.065659208,0.472129191,-0.879080711,0,-3.893132536,-6.666364203,5.794703757,1
-0.669367623,0.634147828,0.387044595,0,0.740298678,0.613150338,0.275689192,0,-0.062488822,0.471066021,-0.879881782,0,-3.929283394,-6.662440339,5.803824747,1
-0.668376128,0.636572267,0.384771493,0,0.741451991,0.611453893,0.276356803,0,-0.05934895,0.469999879,-0.880668959,0,-3.965196902,-6.658420019,5.81275145,1
-0.667372137,0.638978173,0.382519705,0,0.742597873,0.609762674,0.27701603,0,-0.056239042,0.468931099,-0.881442451,0,-4.00087536,-6.65430623,5.821485466,1
-0.66635692,0.641365508,0.380287707,0,0.74373563,0.608077333,0.277667552,0,-0.053157944,0.467859212,-0.882202919,0,-4.036320301,-6.650097092,5.830037504,1
-0.665331423,0.643734107,0.378074724,0,0.744864822,0.606398191,0.278312109,0,-0.050104831,0.466784354,-0.882950663,0,-4.071532857,-6.645794246,5.838411186,1
-0.664295948,0.646084023,0.375880738,0,0.745985546,0.604725061,0.278950113,0,-0.047079291,0.465707028,-0.88368575,0,-4.106515595,-6.641401721,5.846605673,1
-0.6624483,0.648965914,0.374173078,0,0.747703732,0.603381624,0.277253937,0,-0.045840805,0.463437006,-0.884943366,0,-4.133845597,-6.625374574,5.866858991,1
-0.66060243,0.651829934,0.372454247,0,0.74940894,0.602042078,0.275556849,0,-0.044616926,0.461154066,-0.88619764,0,-4.160986388,-6.609162488,5.887140274,1
-0.658759026,0.654675112,0.370725025,0,0.75110076,0.600706367,0.273860381,0,-0.043407307,0.458859846,-0.887447715,0,-4.187936183,-6.592775188,5.90743238,1
-0.656918752,0.65750049,0.368986258,0,0.752778808,0.599374422,0.272166069,0,-0.042211602,0.45655603,-0.888692732,0,-4.214693374,-6.576222846,5.927717803,1
-0.655082422,0.660304949,0.367238879,0,0.75444259,0.598046143,0.270475859,0,-0.041029247,0.454244632,-0.889931691,0,-4.241257154,-6.559517628,5.947975887,1
-0.653251147,0.663088232,0.365481786,0,0.756091407,0.596721977,0.268791119,0,-0.039858786,0.451925745,-0.89116463,0,-4.267632401,-6.542660885,5.968207024,1
-0.651425792,0.665850113,0.363714262,0,0.757724747,0.59540245,0.267112579,0,-0.038699421,0.449599321,-0.892391621,0,-4.293820055,-6.525653174,5.988412439,1
-0.649604691,0.668590915,0.361939129,0,0.759344183,0.594085818,0.265440112,0,-0.037552056,0.447267514,-0.893611557,0,-4.319826004,-6.508508682,6.00856917,1
-0.647780779,0.671312921,0.360165273,0,0.760955712,0.592765736,0.263771087,0,-0.036420694,0.444935662,-0.894821652,0,-4.34567137,-6.491261992,6.028619607,1
-0.645953225,0.674016195,0.358394475,0,0.762560113,0.591441241,0.262105574,0,-0.035305872,0.442605272,-0.896021243,0,-4.371358304,-6.473923241,6.048548972,1
-0.644122714,0.676702265,0.356623015,0,0.764156945,0.590113762,0.260441761,0,-0.03420662,0.440272408,-0.897212413,0,-4.396890618,-6.456469989,6.068400646,1
-0.642290312,0.679373317,0.35484511,0,0.765745463,0.588785569,0.258776815,0,-0.033121617,0.437930874,-0.898398302,0,-4.422272341,-6.438865912,6.088241289,1
-0.640456619,0.682029484,0.35305963,0,0.767325275,0.58745737,0.257110407,0,-0.032050603,0.435579639,-0.899579422,0,-4.447501452,-6.421105137,6.108082083,1
-0.638622242,0.68467156,0.351264127,0,0.76889604,0.586129691,0.255442488,0,-0.030992127,0.433216851,-0.900756709,0,-4.472586578,-6.403176956,6.127943274,1
-0.636786694,0.687300866,0.349457045,0,0.770458271,0.584802552,0.253771604,0,-0.029945929,0.430840451,-0.901931121,0,-4.4975342,-6.385069468,6.147846317,1
-0.634949652,0.689917385,0.347639097,0,0.77201232,0.583475515,0.252097801,0,-0.028912245,0.428451077,-0.903102296,0,-4.522345159,-6.366786549,6.167784463,1
-0.633110753,0.692521259,0.345810758,0,0.773558567,0.582148117,0.25042107,0,-0.027891167,0.426049147,-0.904269986,0,-4.547021888,-6.348330832,6.187753347,1
-0.631269465,0.695112807,0.343972452,0,0.775097531,0.580819747,0.248741309,0,-0.026882723,0.423634992,-0.905433992,0,-4.571568715,-6.329704445,6.207749605,1
-0.62942536,0.697692318,0.34212446,0,0.776629624,0.579490025,0.247058166,0,-0.025887127,0.421208666,-0.90659424,0,-4.595987414,-6.310907777,6.227772663,1
-0.627578098,0.700259936,0.340267177,0,0.778155184,0.578158607,0.245371422,0,-0.024904621,0.418770398,-0.907750579,0,-4.620278824,-6.291942214,6.247820175,1
-0.629439131,0.697740935,0.341999954,0,0.776614108,0.579615569,0.246812316,0,-0.026017441,0.420955319,-0.906708174,0,-4.59627599,-6.303231969,6.224784953,1
-0.631295561,0.695215787,0.343716343,0,0.775067187,0.581074162,0.248241161,0,-0.027143512,0.423116802,-0.905668483,0,-4.572155571,-6.3142896,6.201897857,1
-0.633147273,0.692684549,0.345416628,0,0.773514459,0.582534308,0.249658089,0,-0.028282736,0.425255094,-0.904631523,0,-4.547919139,-6.325117273,6.179157165,1
-0.634994164,0.690147306,0.347101004,0,0.771955952,0.583995958,0.251063197,0,-0.029434994,0.427370351,-0.903597346,0,-4.523568338,-6.335716605,6.15656205,1
-0.636836136,0.687604141,0.348769667,0,0.770391696,0.58545906,0.252456578,0,-0.030600172,0.429462727,-0.902566006,0,-4.499104797,-6.346089175,6.134111693,1
-0.638673086,0.685055135,0.350422817,0,0.768821721,0.586923559,0.253838331,0,-0.031778155,0.431532383,-0.901537548,0,-4.47453014,-6.3562366,6.111805168,1
-0.6405049,0.682500361,0.352060691,0,0.767246068,0.588389376,0.255208568,0,-0.03296883,0.433579519,-0.900511997,0,-4.449846074,-6.366160716,6.089641128,1
-0.642331476,0.679939895,0.353683495,0,0.765664772,0.589856448,0.256567392,0,-0.034172084,0.435604304,-0.899489388,0,-4.425054231,-6.375863163,6.067618512,1
-0.644152716,0.677373812,0.355291426,0,0.764077863,0.591324721,0.257914895,0,-0.035387808,0.437606893,-0.89846976,0,-4.400156181,-6.385345477,6.045736386,1
-0.645968526,0.67480219,0.356884671,0,0.76248537,0.592794141,0.259251165,0,-0.036615888,0.439587434,-0.897453155,0,-4.375153485,-6.394609141,6.023993867,1
-0.647778809,0.6722251,0.358463429,0,0.760887325,0.594264649,0.260576295,0,-0.037856218,0.441546082,-0.896439604,0,-4.350047676,-6.403655678,6.002389959,1
-0.649583476,0.669642616,0.360027882,0,0.759283754,0.595736193,0.261890377,0,-0.039108682,0.443482983,-0.895429146,0,-4.324840326,-6.412486536,5.980923763,1
-0.651382436,0.667054812,0.361578206,0,0.757674685,0.597208723,0.263193489,0,-0.040373175,0.44539827,-0.894421818,0,-4.299532913,-6.421103075,5.959594479,1
-0.653175585,0.664461747,0.36311464,0,0.756060161,0.598682157,0.264485742,0,-0.041649598,0.447292142,-0.893417624,0,-4.274126982,-6.429507043,5.938400586,1
-0.654962845,0.661863501,0.364637323,0,0.754440199,0.600156462,0.265767204,0,-0.042937834,0.449164699,-0.892416616,0,-4.248624007,-6.437699575,5.917341615,1
-0.65674412,0.659260134,0.36614647,0,0.752814838,0.601631566,0.267037973,0,-0.044237785,0.451016114,-0.891418804,0,-4.223025479,-6.445682248,5.89641626,1
-0.658519327,0.656651715,0.367642246,0,0.751184101,0.60310742,0.268298129,0,-0.04554934,0.452846513,-0.890424221,0,-4.197332873,-6.453456347,5.875623711,1
-0.66028838,0.654038312,0.369124833,0,0.74954802,0.604583966,0.269547758,0,-0.046872395,0.45465604,-0.889432889,0,-4.171547651,-6.461023233,5.854962976,1
-0.662051182,0.651419979,0.370594448,0,0.747906633,0.606061129,0.270786957,0,-0.048206856,0.45644487,-0.888444809,0,-4.14567126,-6.468384462,5.834432666,1
-0.663807656,0.648796786,0.372051242,0,0.746259965,0.607538865,0.272015796,0,-0.049552615,0.458213114,-0.887460016,0,-4.119705122,-6.475541195,5.814032081,1
0.211488352,0.359969645,0.908677353,0,0.755690194,0.529384782,-0.38559575,0,-0.619842728,0.768227575,-0.160066816,0,-2.978637882,-6.88982979,3.676012945,1
0.210277121,0.36195595,0.90816927,0,0.753926183,0.531354947,-0.386338234,0,-0.622397657,0.765930682,-0.16115628,0,-2.93896663,-6.889782681,3.690950476,1
0.209062227,0.363902476,0.907671732,0,0.752185494,0.533295067,-0.3870573,0,-0.624907967,0.763656572,-0.162230309,0,-2.899759986,-6.889636035,3.705610467,1
0.207843959,0.365810382,0.907184465,0,0.750467763,0.535205833,-0.387753599,0,-0.627374709,0.761404939,-0.1632896,0,-2.861008622,-6.889395309,3.720002852,1
0.206623428,0.367680298,0.906707206,0,0.748772864,0.537087406,-0.388428008,0,-0.629798347,0.759176077,-0.164334189,0,-2.822713362,-6.889066721,3.734132483,1
0.205401908,0.369513048,0.906239573,0,0.747100578,0.538939874,-0.389081662,0,-0.632179392,0.756970224,-0.165364133,0,-2.784875026,-6.888656651,3.748005962,1
0.204180301,0.371309307,0.905781322,0,0.745450708,0.540763526,-0.389715345,0,-0.634518437,0.754787524,-0.166379526,0,-2.747491987,-6.888170706,3.761628215,1
0.202960002,0.373069832,0.90533206,0,0.743822863,0.542558578,-0.390330292,0,-0.636816132,0.752628122,-0.167380181,0,-2.710563722,-6.887614564,3.775004101,1
0.201741771,0.374795284,0.90489157,0,0.742216823,0.544325378,-0.390927193,0,-0.639073114,0.75049209,-0.168366199,0,-2.674087434,-6.886993341,3.788138164,1
0.200526272,0.376486426,0.904459609,0,0.740632389,0.546064233,-0.391506729,0,-0.641290012,0.748379466,-0.169337816,0,-2.638060021,-6.886312136,3.801036194,1
0.199313497,0.378144317,0.904035954,0,0.739069173,0.547775852,-0.392069348,0,-0.64346786,0.746289818,-0.170295687,0,-2.602470796,-6.88557485,3.813706769,1
0.198102728,0.379770503,0.903620315,0,0.73752652,0.549461368,-0.392615382,0,-0.645608195,0.744222125,-0.171241021,0,-2.567300168,-6.884784071,3.826163231,1
0.196895557,0.381365486,0.903212326,0,0.736005179,0.551119553,-0.393145793,0,-0.64771021,0.742177609,-0.172173982,0,-2.53256581,-6.883948575,3.838412402,1
0.195692928,0.382930079,0.902811627,0,0.734505597,0.552749731,-0.393661356,0,-0.649773658,0.740156936,-0.173095073,0,-2.49827614,-6.883075677,3.850463365,1
0.19449507,0.384465111,0.902417999,0,0.733027352,0.554352549,-0.394162596,0,-0.651799485,0.738159759,-0.174004604,0,-2.464422303,-6.882168695,3.8623219,1
0.193302261,0.385971368,0.90203123,0,0.731570135,0.5559285,-0.394650022,0,-0.653788478,0.73618585,-0.17490289,0,-2.430997504,-6.881231182,3.87399373,1
0.19211475,0.387449709,0.901651067,0,0.730133646,0.557478019,-0.395124181,0,-0.655741399,0.734234964,-0.175790318,0,-2.397995082,-6.880266679,3.885485562,1
0.190932612,0.388900807,0.901277371,0,0.728717636,0.559001628,-0.395585374,0,-0.657658989,0.732306864,-0.176667236,0,-2.365407903,-6.879278257,3.896802286,1
0.189755808,0.390325745,0.900909843,0,0.727321552,0.56050004,-0.396034173,0,-0.659542337,0.730400929,-0.177534189,0,-2.333224017,-6.878268235,3.907952379,1
0.188584535,0.391725361,0.90054823,0,0.72594498,0.561973777,-0.396471133,0,-0.661392288,0.728516791,-0.178391495,0,-2.301435322,-6.87723927,3.918941986,1
0.186988216,0.387426506,0.902738118,0,0.72815794,0.562180039,-0.39209644,0,-0.659409904,0.730653342,-0.176986644,0,-2.323077886,-6.863396013,3.878635746,1
0.18536669,0.383062605,0.904932169,0,0.730434503,0.56230955,-0.38765114,0,-0.657346657,0.732851288,-0.175568684,0,-2.345549847,-6.849506559,3.837922414,1
0.18371274,0.378627478,0.907133321,0,0.732764808,0.562376699,-0.383129463,0,-0.655213985,0.735101137,-0.174129126,0,-2.368677821,-6.835509956,3.796690977,1
0.182015892,0.374116265,0.909344399,0,0.735135502,0.562400746,-0.378525024,0,-0.653028337,0.737388921,-0.172660275,0,-2.392215135,-6.821329768,3.754835887,1
0.180269282,0.369528312,0.911565583,0,0.737542659,0.562386882,-0.373833948,0,-0.650794754,0.739709282,-0.171161814,0,-2.416068725,-6.806935404,3.712339046,1
0.178466489,0.364863289,0.913796746,0,0.73998211,0.562340173,-0.369052851,0,-0.648518457,0.742056811,-0.16963343,0,-2.440145193,-6.792296923,3.669185747,1
0.176601899,0.360120195,0.91603778,0,0.742449593,0.562265645,-0.364178453,0,-0.646204589,0.744426483,-0.168073912,0,-2.464355428,-6.777384239,3.625353657,1
0.17466748,0.355299002,0.918288566,0,0.744940789,0.562169063,-0.359206299,0,-0.643859063,0.746812268,-0.166484066,0,-2.488591609,-6.762165739,3.58083408,1
0.172644749,0.350404527,0.920548998,0,0.747449883,0.562060703,-0.354127714,0,-0.641492371,0.749202532,-0.164872994,0,-2.512649173,-6.746600253,3.535676011,1
0.170514225,0.345451864,0.922815208,0,0.749974045,0.561943803,-0.348938525,0,-0.639111751,0.751586437,-0.16326052,0,-2.536359354,-6.730676196,3.490059049,1
0.168251301,0.340465968,0.925080767,0,0.752509851,0.561820938,-0.343636666,0,-0.636726334,0.753949706,-0.161676891,0,-2.559509559,-6.714396122,3.444276045,1
0.16584709,0.33544976,0.927344705,0,0.755051449,0.561698982,-0.338218219,0,-0.634343796,0.75628547,-0.160125685,0,-2.581966564,-6.697739007,3.398348915,1
0.16331892,0.330381404,0.929610165,0,0.757606903,0.561565685,-0.332679668,0,-0.631948345,0.758611962,-0.158584931,0,-2.603985141,-6.680714457,3.352054522,1
0.160661314,0.325258416,0.931877087,0,0.760174657,0.561422699,-0.327015356,0,-0.629541446,0.760928062,-0.157054296,0,-2.625520075,-6.6633058,3.305369566,1
0.157866739,0.320081506,0.934144487,0,0.76274823,0.56127718,-0.321221208,0,-0.627130952,0.763227199,-0.155534604,0,-2.64644109,-6.645484226,3.258291182,1
0.154924295,0.314853797,0.936410994,0,0.765320656,0.561137394,-0.315292115,0,-0.624726145,0.765501085,-0.154030299,0,-2.666587181,-6.627221269,3.210847001,1
0.151823208,0.309576307,0.938675782,0,0.767885076,0.561012051,-0.309221586,0,-0.622336102,0.767742137,-0.152544377,0,-2.685800272,-6.608485924,3.163044069,1
0.14855116,0.30425238,0.940937321,0,0.770435137,0.560908932,-0.303003085,0,-0.619969557,0.769942634,-0.151083052,0,-2.703919713,-6.589253913,3.114921399,1
0.145108677,0.298886114,0.943191689,0,0.772983796,0.560806218,-0.296635191,0,-0.617607904,0.772116233,-0.149656275,0,-2.721161334,-6.569586082,3.06658109,1
0.141489056,0.293482467,0.945435819,0,0.775532375,0.560698789,-0.290114466,0,-0.615248228,0.774264108,-0.148272412,0,-2.737523557,-6.549497512,3.018099898,1
0.145779931,0.283023561,0.947969343,0,0.776772805,0.560664461,-0.28684381,0,-0.612676277,0.778172877,-0.138111379,0,-2.783066988,-6.527560602,2.907528235,1
0.149994917,0.272534739,0.950382208,0,0.778011973,0.560619039,-0.283555397,0,-0.610081056,0.781940605,-0.127945284,0,-2.828444444,-6.50418302,2.797428267,1
0.154132415,0.262020253,0.952674438,0,0.77924756,0.560565194,-0.280249718,0,-0.607467233,0.785564797,-0.117777375,0,-2.873598081,-6.479372961,2.687830712,1
0.15818907,0.251483757,0.954846657,0,0.780475468,0.560508882,-0.276925688,0,-0.604842345,0.789041009,-0.107610524,0,-2.918429524,-6.453130455,2.578754394,1
0.16216467,0.240929423,0.956898967,0,0.781694665,0.560450873,-0.27358412,0,-0.602209325,0.792368496,-0.097447914,0,-2.962907775,-6.425471877,2.470230172,1
0.166060098,0.230361823,0.958831307,0,0.782904091,0.560391512,-0.270226825,0,-0.59957087,0.795546846,-0.087292544,0,-3.00700918,-6.396416917,2.362291752,1
0.169877504,0.2197853,0.960643563,0,0.784102619,0.560330919,-0.266856412,0,-0.596929407,0.798576035,-0.077146611,0,-3.050718237,-6.365986743,2.254968944,1
0.173618267,0.209203214,0.962336071,0,0.78528985,0.56026887,-0.263474184,0,-0.594286588,0.801456679,-0.06701225,0,-3.09402543,-6.334202203,2.148283973,1
0.177283882,0.198618799,0.963909227,0,0.78646529,0.560205301,-0.260081465,0,-0.591644127,0.804189401,-0.05689142,0,-3.136920889,-6.301084195,2.042257261,1
0.18087701,0.18803498,0.965363327,0,0.787628342,0.560139989,-0.256680323,0,-0.589003483,0.806775086,-0.046785233,0,-3.179402185,-6.266653871,1.93690502,1
0.184399232,0.177454735,0.966698888,0,0.788778757,0.560072653,-0.25327198,0,-0.586365923,0.809214706,-0.036695558,0,-3.221464739,-6.23093317,1.83224596,1
0.187851247,0.166881408,0.967916579,0,0.789916014,0.560003644,-0.249857178,0,-0.58373333,0.811508789,-0.026624914,0,-3.263093227,-6.193944168,1.728302026,1
0.191228086,0.156324362,0.969017292,0,0.791037212,0.559937164,-0.246435594,0,-0.581112682,0.813654144,-0.016582675,0,-3.304190621,-6.155719562,1.625150986,1
0.194529,0.145789379,0.970002023,0,0.792141077,0.559874679,-0.24300794,0,-0.578507548,0.815650538,-0.006573895,0,-3.344716772,-6.116290722,1.522835555,1
0.197755399,0.135281063,0.970871689,0,0.793226983,0.559816341,-0.23957591,0,-0.575919921,0.817499051,0.003398114,0,-3.384658405,-6.075689992,1.421387079,1
0.200907724,0.124803866,0.971627543,0,0.794294056,0.559763089,-0.236140289,0,-0.573352455,0.81920039,0.013329759,0,-3.423990735,-6.033948628,1.320834446,1
0.203986516,0.114361695,0.972271003,0,0.795341185,0.559716339,-0.232701568,0,-0.570808113,0.820755154,0.02321802,0,-3.46268591,-5.991096014,1.221199547,1
0.206993272,0.103957766,0.972803458,0,0.796368105,0.559676165,-0.22926062,0,-0.568288331,0.822165052,0.033060551,0,-3.500737391,-5.947163153,1.122499775,1
0.209929577,0.093595088,0.973226352,0,0.797374654,0.559642528,-0.225818295,0,-0.565794339,0.823431965,0.042855168,0,-3.538141288,-5.902181123,1.024750753,1
0.21279729,0.083276555,0.973541128,0,0.798360824,0.559615106,-0.222375646,0,-0.563326999,0.824558032,0.052599839,0,-3.574898913,-5.856181735,0.927967474,1
0.212098485,0.070985537,0.974666756,0,0.804313116,0.553804858,-0.215361535,0,-0.555062739,0.829615111,0.060366573,0,-3.665353751,-5.817525653,0.82554603,1
0.211290469,0.058540953,0.97566864,0,0.810206154,0.547872495,-0.208330787,0,-0.546737895,0.834511046,0.068329996,0,-3.75559942,-5.776239152,0.721909396,1
0.210370431,0.045952429,0.97654117,0,0.816032359,0.541824538,-0.201289243,0,-0.538363698,0.839234499,0.076485193,0,-3.845494153,-5.732292112,0.617150149,1
0.20933487,0.033232129,0.97727915,0,0.821783715,0.535668996,-0.194242769,0,-0.529953242,0.843773875,0.084824577,0,-3.934874647,-5.685670025,0.511382729,1
0.208184696,0.020388952,0.977876998,0,0.827453933,0.529411562,-0.187198792,0,-0.521516176,0.848120091,0.093344467,0,-4.023636068,-5.636356185,0.404694599,1
0.206919141,0.007433256,0.978329809,0,0.833036555,0.5230595,-0.18016342,0,-0.513063902,0.852263754,0.102038848,0,-4.111649167,-5.584344091,0.297185685,1
0.205538282,-0.005624637,0.978632913,0,0.838525498,0.516620309,-0.173142847,0,-0.504607772,0.856196134,0.110901653,0,-4.198790628,-5.529633838,0.188955605,1
0.204042743,-0.018774211,0.978781941,0,0.843915212,0.510101492,-0.166143259,0,-0.49615892,0.859909296,0.11992635,0,-4.28494368,-5.472233543,0.080106579,1
0.202433871,-0.032005071,0.978772805,0,0.849200693,0.503510502,-0.159170845,0,-0.487728112,0.863396114,0.129106308,0,-4.37000039,-5.412157757,-0.029259599,1
0.200713678,-0.045306981,0.978601705,0,0.854377487,0.496854707,-0.152231761,0,-0.479325702,0.866650262,0.1384348,0,-4.45386172,-5.349427056,-0.139041794,1
0.198884804,-0.058669897,0.978265137,0,0.859441678,0.490141385,-0.145332118,0,-0.470961609,0.869666181,0.147905028,0,-4.536437551,-5.284067576,-0.249139846,1
0.196950464,-0.072084014,0.977759894,0,0.864389885,0.483377683,-0.13847795,0,-0.462645265,0.872439058,0.157510151,0,-4.617646863,-5.21611049,-0.359454932,1
0.194914475,-0.08553991,0.977083042,0,0.869219235,0.476570628,-0.131675198,0,-0.454385595,0.874964777,0.167243449,0,-4.697417966,-5.145590814,-0.46989097,1
0.192781917,-0.099029589,0.97623167,0,0.873927133,0.469727486,-0.124929801,0,-0.446191101,0.877239551,0.17709961,0,-4.775690004,-5.072540613,-0.580364551,1
0.190557659,-0.112544436,0.975203327,0,0.878511658,0.462855046,-0.118247509,0,-0.438069681,0.87926046,0.187072173,0,-4.852409033,-4.997000809,-0.690784948,1
0.188245418,-0.126074679,0.973996323,0,0.882971849,0.4559591,-0.111633386,0,-0.430028344,0.881025808,0.197152604,0,-4.927527118,-4.919025018,-0.801049129,1
0.18585096,-0.139612788,0.972608703,0,0.887307074,0.449045216,-0.105093052,0,-0.422072951,0.882534228,0.207334899,0,-5.001017588,-4.838658139,-0.911073277,1
0.183380221,-0.153151436,0.97103879,0,0.891516861,0.442119263,-0.098631857,0,-0.414209344,0.883784586,0.217613016,0,-5.072855354,-4.755947341,-1.020775604,1
0.180838967,-0.166683187,0.969285295,0,0.895601021,0.435187169,-0.092254757,0,-0.406443206,0.884776154,0.227980431,0,-5.143016962,-4.670944142,-1.130073407,1
0.17823312,-0.180200981,0.967347177,0,0.899559754,0.428254611,-0.085966489,0,-0.398779643,0.885508664,0.238430705,0,-5.211486287,-4.583701429,-1.238886742,1
0.179213148,-0.189228316,0.965440465,0,0.90109915,0.425421492,-0.083886087,0,-0.394845501,0.884991073,0.246754599,0,-5.265077264,-4.518255699,-1.324061586,1
0.180152135,-0.198188087,0.963465978,0,0.902599126,0.422632201,-0.081834225,0,-0.390973179,0.88436616,0.255022488,0,-5.317764306,-4.452351505,-1.408298389,1
