astr_R11,astr_R12,astr_R13,astr_01,astr_R21,astr_R22,astr_R23,astr_02,astr_R31,astr_R32,astr_R33,astr_03,astr_TX,astr_TY,astr_TZ,astr_1
-0.253085916,0.233036754,0.938957609,0,0.863226948,0.492592057,0.110418754,0,-0.436791432,0.838478943,-0.325831717,0,-3.447878718,-7.156749268,0.466577732,1
-0.259906508,0.253094381,0.931875443,0,0.86356752,0.492743625,0.107027368,0,-0.432087659,0.832554475,-0.346631362,0,-3.457079186,-7.200818953,0.663587457,1
-0.266908642,0.273217389,0.924181819,0,0.863896743,0.492858328,0.103793473,0,-0.427132525,0.826101039,-0.36757976,0,-3.467410799,-7.240784598,0.86399801,1
-0.274076054,0.293356113,0.915873631,0,0.864205017,0.492955645,0.100719516,0,-0.42193839,0.819107394,-0.388627163,0,-3.478811039,-7.276404106,1.067413455,1
-0.281391797,0.313457039,0.906952778,0,0.864481897,0.493056698,0.097806659,0,-0.416520956,0.811566249,-0.409720046,0,-3.491190508,-7.307455807,1.273389501,1
-0.288840244,0.333465257,0.897425337,0,0.864715052,0.493186146,0.095054216,0,-0.410900465,0.80347268,-0.430804434,0,-3.504409502,-7.333744747,1.481466461,1
-0.296406151,0.3533243,0.887302278,0,0.864892833,0.493367354,0.092461028,0,-0.405097249,0.794827398,-0.451824773,0,-3.51832822,-7.355109259,1.691151472,1
-0.304076918,0.372979268,0.876597795,0,0.865003103,0.49362447,0.090025077,0,-0.399132635,0.78563436,-0.472728032,0,-3.532784689,-7.371424032,1.90196055,1
-0.311857583,0.392396402,0.865314921,0,0.865036957,0.493974014,0.087753842,0,-0.393008793,0.775896086,-0.493486931,0,-3.547701986,-7.382619764,2.113629805,1
-0.319718486,0.411533367,0.853475469,0,0.864995375,0.494418953,0.085632356,0,-0.386733876,0.765630581,-0.514049339,0,-3.563154746,-7.388658685,2.325697506,1
-0.327637644,0.430342897,0.841105561,0,0.864873792,0.494970795,0.083649484,0,-0.380324727,0.754856876,-0.534363358,0,-3.57909035,-7.389522001,2.537669588,1
-0.335603759,0.448781915,0.828229986,0,0.864665122,0.495644103,0.081799448,0,-0.373797196,0.743593784,-0.554386093,0,-3.595404669,-7.385220455,2.749109588,1
-0.343607256,0.466810216,0.81487562,0,0.864362177,0.496453354,0.080075556,0,-0.367167647,0.731862207,-0.574078069,0,-3.61198129,-7.375794561,2.959602442,1
-0.351642961,0.484395999,0.801066629,0,0.863959315,0.497409601,0.078472863,0,-0.360446292,0.719683406,-0.593409021,0,-3.628739131,-7.361313209,3.168812548,1
-0.359695509,0.501510367,0.786833205,0,0.863456788,0.49851402,0.076981473,0,-0.353640377,0.707086362,-0.612345785,0,-3.645691929,-7.34188063,3.376373277,1
-0.36776177,0.518120078,0.772206492,0,0.862846282,0.499781638,0.075595032,0,-0.346767321,0.694096463,-0.630858562,0,-3.66268072,-7.317607594,3.581926338,1
-0.37584485,0.534182254,0.757225176,0,0.862112516,0.501238841,0.074307692,0,-0.339856819,0.680741466,-0.648913245,0,-3.679390619,-7.288625446,3.785041559,1
-0.383947027,0.549672866,0.741919416,0,0.861249323,0.502895261,0.073116078,0,-0.332917834,0.667050296,-0.666490524,0,-3.695714264,-7.255094398,3.985437816,1
-0.392068118,0.564572545,0.726319786,0,0.860252191,0.504757512,0.072014043,0,-0.325958216,0.653052598,-0.683574096,0,-3.711571204,-7.217189965,4.182867262,1
-0.400210994,0.578858808,0.710460161,0,0.85911335,0.506837147,0.07099548,0,-0.318991242,0.638778981,-0.700147128,0,-3.72680993,-7.175101139,4.377062159,1
-0.409655615,0.581666676,0.702741884,0,0.855344065,0.512714099,0.074234644,0,-0.317125854,0.631496738,-0.707561349,0,-3.681141066,-7.153465232,4.448096522,1
-0.419059832,0.584331354,0.694942965,0,0.85152287,0.518565236,0.07745255,0,-0.315115309,0.624217081,-0.714881373,0,-3.636614604,-7.131085361,4.518830362,1
-0.428418894,0.586854671,0.687065388,0,0.847651826,0.524387443,0.080648565,0,-0.312959475,0.6169436,-0.722105921,0,-3.59326182,-7.107986421,4.589246752,1
-0.437727974,0.589238215,0.679111587,0,0.843732924,0.53017794,0.083821866,0,-0.310658935,0.60967998,-0.729233397,0,-3.551108283,-7.084194304,4.6593249,1
-0.446982027,0.591483892,0.671084103,0,0.839768443,0.535933673,0.086971611,0,-0.308214261,0.602429999,-0.736262226,0,-3.510181897,-7.059735983,4.729043827,1
-0.456174118,0.593598086,0.662983021,0,0.835763364,0.54164765,0.090096739,0,-0.305621944,0.59519672,-0.743193172,0,-3.470563073,-7.034637443,4.798413774,1
-0.465298987,0.595583926,0.654810384,0,0.831720738,0.547316188,0.093196587,0,-0.302881935,0.587983653,-0.750025171,0,-3.432288827,-7.008926597,4.867419489,1
-0.474354044,0.597440883,0.646569897,0,0.827641185,0.55293925,0.096271771,0,-0.299997182,0.58079478,-0.75675565,0,-3.395349817,-6.982632994,4.936020634,1
-0.48333657,0.599171836,0.638262384,0,0.823526848,0.558514412,0.099323629,0,-0.296966819,0.573632951,-0.763384534,0,-3.359774176,-6.95578326,5.004207432,1
-0.492242404,0.600779049,0.629890427,0,0.819380189,0.564039084,0.102352419,0,-0.293791631,0.566501937,-0.769910406,0,-3.325584755,-6.928407909,5.071955544,1
-0.501067484,0.602263302,0.621458197,0,0.815202916,0.569512012,0.105357834,0,-0.290474751,0.559405919,-0.776330752,0,-3.292781925,-6.900539368,5.139226684,1
-0.509807597,0.603625471,0.612970232,0,0.810996618,0.574932345,0.108338751,0,-0.287020384,0.552348703,-0.782643092,0,-3.261357639,-6.872209123,5.205984381,1
-0.518458287,0.60487009,0.604427977,0,0.806764764,0.580296484,0.111295131,0,-0.283428334,0.545333077,-0.788847396,0,-3.231348041,-6.843446152,5.272221984,1
-0.527015842,0.606001096,0.595833008,0,0.802510248,0.585601801,0.114227108,0,-0.27969913,0.538361591,-0.794943516,0,-3.202777711,-6.814278697,5.337930566,1
-0.535476056,0.607021677,0.58718828,0,0.79823617,0.590845492,0.11713506,0,-0.275834028,0.531437944,-0.800930272,0,-3.17566844,-6.784740009,5.403085604,1
-0.543832737,0.607933388,0.578500605,0,0.793946252,0.596024188,0.120018818,0,-0.271836907,0.524568549,-0.8068039,0,-3.15003264,-6.754875235,5.467626163,1
-0.552079926,0.60873826,0.569776698,0,0.789644352,0.60113452,0.122878338,0,-0.267711696,0.517759616,-0.812561031,0,-3.125881803,-6.72473015,5.531494405,1
-0.560214932,0.609438655,0.561020281,0,0.785332548,0.606175481,0.125714261,0,-0.263461608,0.511014493,-0.818200568,0,-3.103210961,-6.694338473,5.594661892,1
-0.568235467,0.610036986,0.55223485,0,0.781012617,0.611146556,0.128526959,0,-0.259090228,0.504335962,-0.823721732,0,-3.082009086,-6.66373155,5.657104835,1
-0.576139308,0.610535271,0.543424494,0,0.776686156,0.616047526,0.131316645,0,-0.254601872,0.497726962,-0.829123488,0,-3.062258216,-6.632941502,5.718795276,1
-0.576787606,0.611375508,0.541789669,0,0.775383347,0.618472495,0.127563467,0,-0.257092829,0.493671714,-0.830777658,0,-3.030493113,-6.619455633,5.747619992,1
-0.577433875,0.612206272,0.540160717,0,0.774072129,0.620875137,0.12379985,0,-0.259581314,0.489609584,-0.832406149,0,-2.998721276,-6.605780322,5.776252016,1
-0.578075813,0.613024828,0.538543327,0,0.772752693,0.623255406,0.12002489,0,-0.262071802,0.485544292,-0.834005462,0,-2.966918265,-6.59193237,5.804640725,1
-0.57871456,0.61383129,0.536936315,0,0.771424451,0.625613857,0.116239485,0,-0.264563366,0.481475284,-0.835576314,0,-2.935083995,-6.577910061,5.832793825,1
-0.579351247,0.614625702,0.535338565,0,0.770086782,0.627951109,0.112444443,0,-0.2670552,0.477401981,-0.837119387,0,-2.903217285,-6.563711412,5.860718794,1
-0.579986404,0.615409088,0.533748467,0,0.76873992,0.630266704,0.108640769,0,-0.26954537,0.473323923,-0.838635653,0,-2.87133228,-6.549335509,5.888426964,1
-0.580623906,0.616179816,0.532163804,0,0.76738092,0.632564055,0.104829573,0,-0.272033827,0.469238906,-0.840126447,0,-2.839399898,-6.534770347,5.915935086,1
-0.581268486,0.616936564,0.530581025,0,0.766006558,0.634846787,0.101012427,0,-0.274519399,0.465143885,-0.841593884,0,-2.807394899,-6.519999686,5.943270408,1
-0.581921087,0.617679431,0.528999025,0,0.7646165,0.637115103,0.097190294,0,-0.277000823,0.461038464,-0.843038599,0,-2.775321751,-6.505021782,5.970439263,1
-0.58258262,0.618408508,0.527416731,0,0.763210465,0.639369156,0.093364172,0,-0.279476792,0.456922312,-0.844461203,0,-2.743185587,-6.489835142,5.997447542,1
-0.583254184,0.619123252,0.525833582,0,0.761787813,0.641609539,0.089535067,0,-0.2819466,0.452795317,-0.845861996,0,-2.710984409,-6.474438874,6.024296167,1
-0.583936937,0.619822858,0.524249252,0,0.760347821,0.643836929,0.085704142,0,-0.284409642,0.448657591,-0.847241124,0,-2.678714764,-6.458833008,6.050983112,1
-0.584631747,0.620507188,0.522662941,0,0.758890199,0.646051523,0.081872437,0,-0.286864753,0.444509009,-0.848599054,0,-2.646380796,-6.443016852,6.07751161,1
-0.585340783,0.621175874,0.521072645,0,0.757413892,0.648254369,0.078041452,0,-0.289310152,0.440348505,-0.849936957,0,-2.61398259,-6.426984382,6.103894339,1
-0.586065026,0.621829015,0.519477104,0,0.755918733,0.650445534,0.074212368,0,-0.291744159,0.436175748,-0.85125558,0,-2.581528391,-6.410733826,6.130138354,1
-0.586804389,0.622467629,0.517875139,0,0.754405419,0.652624182,0.07038566,0,-0.294165044,0.431990425,-0.852555687,0,-2.549035285,-6.394264269,6.156253329,1
-0.587557385,0.623091574,0.516268544,0,0.752874145,0.654790345,0.066559192,0,-0.296575187,0.427792584,-0.853836439,0,-2.516491773,-6.377575711,6.182232824,1
-0.588323702,0.623699637,0.514659095,0,0.751324509,0.656944509,0.06273272,0,-0.298976091,0.423583138,-0.85509685,0,-2.483885497,-6.360672132,6.208061579,1
-0.589102272,0.624290259,0.513049886,0,0.749756508,0.65908666,0.058906321,0,-0.301369693,0.419364338,-0.856335133,0,-2.451205752,-6.343564549,6.233710428,1
-0.589893376,0.624861593,0.511442855,0,0.748169122,0.661217928,0.055080094,0,-0.30375775,0.415137134,-0.857550225,0,-2.418432865,-6.32625699,6.259161301,1
-0.590016026,0.625447867,0.510584033,0,0.749652901,0.659217737,0.058758003,0,-0.299835984,0.417428965,-0.857817837,0,-2.454280235,-6.339594311,6.239275505,1
-0.590130369,0.626042001,0.509723024,0,0.751127978,0.657196378,0.062447436,0,-0.295893407,0.419719352,-0.858069203,0,-2.490295847,-6.352872006,6.219225762,1
-0.590236037,0.626643876,0.508860366,0,0.752594456,0.655153351,0.066148861,0,-0.291929796,0.422008932,-0.858303825,0,-2.526483598,-6.36609273,6.199003723,1
-0.590331892,0.627253787,0.507996992,0,0.754052699,0.653087965,0.06986155,0,-0.2879458,0.424298004,-0.858521066,0,-2.5628449,-6.379257545,6.178602846,1
-0.590417191,0.627871646,0.507133845,0,0.755502774,0.650999842,0.073585077,0,-0.28394207,0.426586921,-0.858720269,0,-2.59937816,-6.392367415,6.158015175,1
-0.590492693,0.628498445,0.506268786,0,0.756944532,0.648888751,0.077319884,0,-0.279916694,0.428874216,-0.858902527,0,-2.63609452,-6.405414281,6.137257542,1
-0.590558779,0.629134933,0.5054004,0,0.758377707,0.646754666,0.081065743,0,-0.275868776,0.431158483,-0.859068554,0,-2.6729982,-6.41839021,6.116343116,1
-0.590615152,0.629781614,0.504528355,0,0.759802527,0.644596914,0.084822982,0,-0.271797466,0.433439658,-0.859218366,0,-2.710098214,-6.431294425,6.09527219,1
-0.590661646,0.630438464,0.503652819,0,0.761218771,0.642415385,0.08859151,0,-0.267702824,0.435717587,-0.859351722,0,-2.747393873,-6.444125201,6.074042364,1
-0.590696098,0.63110399,0.502778156,0,0.762626164,0.640210403,0.092368689,0,-0.263589558,0.437993601,-0.859466201,0,-2.78485619,-6.456887601,6.052624597,1
-0.59072049,0.631779594,0.501900237,0,0.764023994,0.637982354,0.096155356,0,-0.259454502,0.440264763,-0.859564017,0,-2.822498441,-6.469566241,6.031052302,1
-0.590735677,0.632467264,0.501015489,0,0.765412525,0.635730395,0.099952643,0,-0.255294,0.442529123,-0.859646991,0,-2.86034696,-6.482151536,6.009351889,1
-0.590739782,0.633166617,0.500126529,0,0.766792479,0.633453286,0.10376044,0,-0.251109146,0.44478868,-0.859713456,0,-2.89840441,-6.494652908,5.98749824,1
-0.590732908,0.633882265,0.499227308,0,0.768166111,0.631147303,0.107582094,0,-0.246891588,0.447041783,-0.859766356,0,-2.936746609,-6.507063285,5.965529599,1
-0.590713712,0.634617021,0.49831571,0,0.769534854,0.62881016,0.111417639,0,-0.242638451,0.449287234,-0.859806701,0,-2.975408745,-6.519376709,5.943463881,1
-0.590681367,0.635371058,0.497392342,0,0.770898645,0.626441462,0.115266534,0,-0.238350166,0.451524876,-0.859833987,0,-3.014390969,-6.531591053,5.921296453,1
-0.590635367,0.636143246,0.496459096,0,0.772256652,0.624041848,0.119127808,0,-0.234028901,0.453754936,-0.859847039,0,-3.053674827,-6.543705476,5.89901303,1
-0.590573248,0.636933453,0.495518936,0,0.773609037,0.621611274,0.122997896,0,-0.229678682,0.455977193,-0.859844464,0,-3.093239869,-6.555717357,5.876602879,1
-0.590493473,0.637740917,0.494574546,0,0.774955666,0.619149797,0.126874916,0,-0.225302404,0.458192157,-0.859824851,0,-3.133069356,-6.567627393,5.854049753,1
-0.590395862,0.638564958,0.493626904,0,0.776296066,0.616657559,0.130758833,0,-0.220900753,0.460400098,-0.859787536,0,-3.173156728,-6.57943514,5.831343987,1
-0.592477064,0.63928425,0.490190347,0,0.775868562,0.61657376,0.133659168,0,-0.216792305,0.459513271,-0.861306363,0,-3.195076873,-6.575095933,5.841945797,1
-0.594571087,0.639983615,0.486730105,0,0.775409424,0.616510405,0.136583841,0,-0.212662754,0.458623913,-0.862808588,0,-3.216979819,-6.570726369,5.85242702,1
-0.596678323,0.640662772,0.483245477,0,0.774917998,0.616467829,0.13953319,0,-0.20851157,0.457732048,-0.864294104,0,-3.238865428,-6.566326688,5.862788662,1
-0.598799268,0.64132123,0.479735882,0,0.774393438,0.616446626,0.142507405,0,-0.204338542,0.456837649,-0.865762741,0,-3.260729734,-6.561896762,5.873031287,1
-0.600935191,0.641957133,0.47620157,0,0.773833972,0.616448511,0.145506759,0,-0.200144647,0.455941085,-0.867213842,0,-3.28255191,-6.557437931,5.883147265,1
-0.603086535,0.642569596,0.472642514,0,0.773238664,0.616474147,0.14853146,0,-0.19593009,0.455042789,-0.868646913,0,-3.304324511,-6.552952276,5.893131913,1
-0.6052536,0.643158406,0.469057933,0,0.772606917,0.616523687,0.151581971,0,-0.191694108,0.454142938,-0.870061814,0,-3.326049891,-6.548440819,5.902985851,1
-0.60743662,0.643723249,0.465447239,0,0.771938085,0.616597378,0.154658548,0,-0.187436244,0.453241716,-0.871458319,0,-3.347728068,-6.54390457,5.912708985,1
-0.609635924,0.644263873,0.461809595,0,0.771231489,0.616695437,0.157761621,0,-0.183155757,0.452339253,-0.872836278,0,-3.369360784,-6.539344281,5.922302252,1
-0.611851807,0.644780009,0.458144198,0,0.770486436,0.616818083,0.160891591,0,-0.178851945,0.451435702,-0.87419551,0,-3.390949558,-6.534760773,5.93176631,1
-0.614084588,0.645271345,0.454450229,0,0.769702184,0.616965574,0.164048863,0,-0.174524116,0.450531212,-0.875535813,0,-3.412495515,-6.530154839,5.941101729,1
-0.61633464,0.645737579,0.450726736,0,0.768877935,0.617138192,0.167233887,0,-0.170171478,0.44962588,-0.876857022,0,-3.434000132,-6.525526977,5.950309751,1
-0.618602925,0.646178926,0.446971159,0,0.768012666,0.617336359,0.170447545,0,-0.165791936,0.448718861,-0.878159677,0,-3.455471695,-6.5208731,5.959403037,1
-0.620890537,0.646595301,0.443181067,0,0.767105115,0.617560757,0.173690687,0,-0.161383653,0.447809367,-0.879444192,0,-3.476914877,-6.516189261,5.968392713,1
-0.623198044,0.646986024,0.439355532,0,0.766154102,0.617812071,0.17696366,0,-0.156946136,0.44689745,-0.88071027,0,-3.498326291,-6.511475487,5.977279293,1
-0.625525986,0.647350715,0.435493159,0,0.765158555,0.618090749,0.18026706,0,-0.152478283,0.445983047,-0.881957763,0,-3.519708007,-6.506731312,5.986065651,1
-0.627874908,0.647688944,0.431592553,0,0.764117344,0.618397266,0.183601489,0,-0.147979,0.445066123,-0.883186482,0,-3.541061791,-6.501956351,5.994754331,1
-0.630245347,0.648000259,0.427652272,0,0.763029294,0.618732125,0.186967521,0,-0.143447197,0.444146622,-0.884396223,0,-3.562389227,-6.497150081,6.003348041,1
-0.632637856,0.648284194,0.4236708,0,0.761893168,0.61909587,0.190365711,0,-0.138881761,0.443224443,-0.885586782,0,-3.583691773,-6.49231171,6.011849935,1
-0.635052996,0.648540249,0.419646563,0,0.760707677,0.619489046,0.193796676,0,-0.134281505,0.442299522,-0.886757921,0,-3.604971227,-6.487440577,6.020262896,1
-0.63625425,0.648827717,0.417376477,0,0.759890708,0.620482433,0.193823794,0,-0.133216522,0.440481719,-0.887822738,0,-3.606339264,-6.473554905,6.03400056,1
-0.637445893,0.649096644,0.415134051,0,0.759074319,0.621473893,0.193846274,0,-0.132170009,0.438684109,-0.888868574,0,-3.607604162,-6.459739394,6.047477851,1
-0.638627278,0.649347983,0.412919359,0,0.758259119,0.62246298,0.193863219,0,-0.131142324,0.436906209,-0.889895868,0,-3.608768519,-6.445992702,6.060701596,1
-0.639798773,0.649582161,0.41073172,0,0.757445044,0.623449646,0.193875071,0,-0.130132758,0.435147739,-0.890905108,0,-3.609836193,-6.432314256,6.073677196,1
-0.640960596,0.649799597,0.408570677,0,0.756632115,0.624433808,0.193882086,0,-0.129140842,0.433408472,-0.891896709,0,-3.610810117,-6.418703763,6.086409164,1
-0.642112999,0.650000949,0.406435312,0,0.755820402,0.625415245,0.193884736,0,-0.128165578,0.43168801,-0.892871237,0,-3.611697557,-6.405160089,6.098904481,1
-0.643257508,0.650188009,0.404320827,0,0.75500964,0.626393363,0.193886045,0,-0.127201501,0.429984777,-0.893830448,0,-3.612534374,-6.391676426,6.11118729,1
-0.644394276,0.650362284,0.402224959,0,0.754200246,0.627367292,0.193887263,0,-0.12624582,0.428298006,-0.894775285,0,-3.613344025,-6.378250042,6.123270646,1
-0.645522849,0.650524463,0.400147692,0,0.753392696,0.628336555,0.19388816,0,-0.125298431,0.426627586,-0.895705982,0,-3.614131439,-6.364881263,6.135157485,1
-0.64664289,0.650675103,0.398089039,0,0.752587372,0.629300762,0.193888622,0,-0.124359236,0.424973483,-0.89662273,0,-3.614900599,-6.351570741,6.146849812,1
-0.647754234,0.650814953,0.396048418,0,0.751784592,0.630259549,0.193888703,0,-0.12342763,0.423335326,-0.897525945,0,-3.615658521,-6.338317428,6.158353512,1
-0.648856537,0.650944594,0.394025798,0,0.750984799,0.631212341,0.193888663,0,-0.12250317,0.421713311,-0.898415748,0,-3.616412198,-6.32512318,6.169668763,1
-0.649949192,0.651064823,0.39202123,0,0.75018867,0.632158322,0.193888667,0,-0.121585392,0.420107668,-0.899292244,0,-3.617170966,-6.311990219,6.180795583,1
-0.65103175,0.651176032,0.390035174,0,0.749396626,0.633097107,0.1938885,0,-0.120674596,0.418518612,-0.900155438,0,-3.617936222,-6.298920521,6.191732811,1
-0.652104757,0.651277647,0.388068051,0,0.748608111,0.634029503,0.193887818,0,-0.119771792,0.416946059,-0.901005384,0,-3.618695159,-6.285913948,6.202480335,1
-0.65316904,0.651369404,0.386119287,0,0.747822429,0.634956465,0.193886312,0,-0.118877326,0.4153892,-0.901842555,0,-3.61943844,-6.272966509,6.213045935,1
-0.654224688,0.651451321,0.38418906,0,0.747039445,0.635878421,0.193883216,0,-0.117992056,0.413847569,-0.902667195,0,-3.620158228,-6.260076212,6.223433916,1
-0.655271375,0.651523878,0.382277465,0,0.746259514,0.63679504,0.19387835,0,-0.117116019,0.412321129,-0.903479455,0,-3.62085721,-6.247243611,6.233645801,1
-0.656308711,0.651587649,0.380384556,0,0.745483069,0.637705902,0.193871548,0,-0.11624917,0.410809832,-0.904279499,0,-3.621539347,-6.234469246,6.243683369,1
-0.657336251,0.651643311,0.3785103,0,0.744710619,0.638610468,0.193862748,0,-0.115391277,0.409313652,-0.905067504,0,-3.622210667,-6.221753841,6.25354844,1
-0.655336504,0.652279996,0.380873829,0,0.746192505,0.637297348,0.192480739,0,-0.117178545,0.410344852,-0.90437066,0,-3.62280881,-6.226678268,6.242300846,1
-0.653305019,0.65293476,0.383234591,0,0.747693219,0.63595242,0.191100421,0,-0.118942858,0.411388769,-0.9036658,0,-3.623813791,-6.231661125,6.230994805,1
-0.651241139,0.653607861,0.385592717,0,0.749213149,0.634574987,0.189721489,0,-0.120684037,0.412445572,-0.902952941,0,-3.625231641,-6.236702177,6.219631067,1
-0.649144196,0.654299562,0.387948315,0,0.750752686,0.633164335,0.188343649,0,-0.12240187,0.413515426,-0.902232107,0,-3.627068707,-6.241801093,6.208210507,1
-0.647013506,0.65501013,0.390301489,0,0.752312217,0.631719732,0.186966596,0,-0.124096137,0.414598491,-0.901503322,0,-3.629331487,-6.246957469,6.196734065,1
-0.644848356,0.65573983,0.392652356,0,0.753892135,0.63024043,0.185590002,0,-0.125766633,0.415694931,-0.900766606,0,-3.632026499,-6.252170843,6.185202666,1
-0.642648036,0.656488886,0.395001069,0,0.755492806,0.628725694,0.18421352,0,-0.127413193,0.416804923,-0.900021963,0,-3.635159809,-6.257440748,6.173617026,1
-0.640411752,0.65725766,0.397347652,0,0.757114675,0.62717467,0.182836816,0,-0.129035485,0.417928584,-0.899269449,0,-3.638739552,-6.262766359,6.161978834,1
-0.638138753,0.658046384,0.399692244,0,0.75875811,0.625586581,0.18145953,0,-0.130633316,0.419066089,-0.89850907,0,-3.642772211,-6.268147049,6.150288932,1
-0.635828251,0.658855332,0.402034932,0,0.760423496,0.623960602,0.180081296,0,-0.132206436,0.420217584,-0.897740854,0,-3.647264997,-6.273581957,6.138548605,1
-0.633479426,0.659684805,0.404375785,0,0.762111235,0.622295874,0.178701738,0,-0.133754562,0.421383203,-0.896964834,0,-3.652225583,-6.279070104,6.126759317,1
-0.631091452,0.660535072,0.406714885,0,0.763821705,0.620591535,0.177320471,0,-0.135277425,0.42256309,-0.896181038,0,-3.657661461,-6.284610451,6.114922451,1
-0.628663469,0.66140643,0.409052292,0,0.765555302,0.618846679,0.175937112,0,-0.136774716,0.423757386,-0.895389499,0,-3.663580682,-6.290201858,6.103039532,1
-0.6261946,0.662299161,0.41138807,0,0.767312406,0.617060395,0.174551253,0,-0.138246137,0.424966222,-0.89459025,0,-3.669991219,-6.295843045,6.091112163,1
-0.623683925,0.663213579,0.413722261,0,0.76909342,0.615231719,0.173162479,0,-0.13969135,0.426189723,-0.893783333,0,-3.676901648,-6.301532601,6.079142153,1
-0.621130531,0.664149962,0.416054915,0,0.770898709,0.613359703,0.171770355,0,-0.141110044,0.427428009,-0.892968786,0,-3.684320175,-6.307268969,6.067131325,1
-0.618533463,0.665108607,0.418386062,0,0.772728653,0.611443358,0.170374436,0,-0.142501875,0.428681188,-0.892146656,0,-3.692255493,-6.313050446,6.05508169,1
-0.615891769,0.666089769,0.420715758,0,0.774583598,0.609481705,0.168974261,0,-0.143866531,0.429949382,-0.891316975,0,-3.700715887,-6.318875261,6.042995108,1
-0.613204546,0.667093557,0.423044171,0,0.776463801,0.607473844,0.16756937,0,-0.145203822,0.431232785,-0.890479722,0,-3.709708096,-6.324741882,6.030872446,1
-0.610470802,0.668120195,0.425371373,0,0.778369592,0.605418746,0.166159319,0,-0.146513407,0.432531555,-0.889634911,0,-3.719240773,-6.330648487,6.018715284,1
0.210993571,0.318796024,0.92404048,0,0.68503008,0.626121678,-0.372431784,0,-0.697291548,0.711576236,-0.086277217,0,-2.047981123,-6.602393234,2.991733405,1
0.212251968,0.320293833,0.92323397,0,0.684557723,0.62547903,-0.374375089,0,-0.69737352,0.711468793,-0.086500462,0,-2.04729722,-6.609570482,3.003119081,1
0.213527959,0.321804188,0.922414156,0,0.684068199,0.624834618,-0.376340802,0,-0.697464343,0.711353474,-0.086716351,0,-2.04655292,-6.61673629,3.014594735,1
0.214821873,0.323327429,0.921580673,0,0.683561059,0.624188372,-0.378329427,0,-0.697564221,0.711230096,-0.086924724,0,-2.045746257,-6.623890522,3.026162771,1
0.216129097,0.324865807,0.920733632,0,0.683035202,0.623542161,-0.380339434,0,-0.697675516,0.711095901,-0.087129178,0,-2.044832618,-6.631028713,3.037845597,1
0.217444933,0.32642197,0.919873034,0,0.682489174,0.622898108,-0.382369552,0,-0.697800995,0.710947709,-0.087333423,0,-2.0437623,-6.638145808,3.049668104,1
0.218770387,0.327996555,0.918998247,0,0.681923127,0.622255116,-0.384420887,0,-0.697940088,0.710786065,-0.087537444,0,-2.042545159,-6.645244762,3.061637498,1
0.220107435,0.329589302,0.918108713,0,0.681337016,0.621612237,-0.386494628,0,-0.698092106,0.710611792,-0.087739916,0,-2.041195675,-6.652327194,3.073750443,1
0.221461734,0.331196922,0.917204066,0,0.680729591,0.620969415,-0.388592602,0,-0.698256346,0.71042634,-0.087934581,0,-2.039740759,-6.659389202,3.08596571,1
0.222834928,0.332819303,0.916283748,0,0.680100709,0.620325829,-0.390715871,0,-0.698432259,0.710230369,-0.088120382,0,-2.038191818,-6.666432337,3.09828161,1
0.224227705,0.334456989,0.915347179,0,0.679450469,0.619680524,-0.392865254,0,-0.69861935,0.710024345,-0.088297416,0,-2.036556351,-6.673459096,3.110704825,1
0.225641009,0.33611001,0.914393896,0,0.678778735,0.619032878,-0.395041423,0,-0.698817261,0.709808677,-0.088465124,0,-2.034840982,-6.680470475,3.123235643,1
0.227076157,0.337778228,0.913423389,0,0.678085234,0.618382293,-0.397245208,0,-0.699025632,0.709583828,-0.088622554,0,-2.033053579,-6.687467207,3.135872053,1
0.22853412,0.339461908,0.912435077,0,0.677369773,0.617728053,-0.399477462,0,-0.699244125,0.709350171,-0.088769298,0,-2.031200512,-6.694450705,3.148616838,1
0.230015675,0.341161659,0.911428281,0,0.676632189,0.617069325,-0.401739129,0,-0.699472423,0.70910801,-0.088905343,0,-2.029287246,-6.701422942,3.161476756,1
0.231521598,0.342877897,0.910402382,0,0.675872373,0.616405283,-0.404031016,0,-0.699710143,0.708857725,-0.089030562,0,-2.027319953,-6.708385644,3.174456861,1
0.233052839,0.344611208,0.909356635,0,0.675089902,0.615735244,-0.406354197,0,-0.69995714,0.708599481,-0.0891447,0,-2.025302465,-6.715340156,3.187562817,1
0.234610215,0.346362019,0.908290371,0,0.674284585,0.615058395,-0.408709517,0,-0.700213071,0.708333624,-0.089247588,0,-2.023240526,-6.72228802,3.200799695,1
0.236194731,0.348130959,0.90720278,0,0.673455954,0.614374001,-0.411098121,0,-0.700477785,0.708060324,-0.089338965,0,-2.021138109,-6.729230603,3.214173696,1
0.237807275,0.349918673,0.906093054,0,0.672603501,0.613681387,-0.413521084,0,-0.700751191,0.707779682,-0.089418626,0,-2.018997988,-6.736169036,3.227691179,1
0.240777196,0.347624042,0.906191959,0,0.674190143,0.611745662,-0.413805384,0,-0.698207701,0.710580587,-0.087070297,0,-2.0645304,-6.728476209,3.20558138,1
0.24371267,0.345280559,0.906303189,0,0.675726341,0.609877159,-0.414057681,0,-0.695699682,0.71332404,-0.084680378,0,-2.109407373,-6.720374201,3.182946596,1
0.246609543,0.342886642,0.906428422,0,0.677208405,0.608083666,-0.414274102,0,-0.693233373,0.716004893,-0.082246481,0,-2.153546086,-6.711843549,3.159745546,1
